indiv_techin_ts_code,indiv_techin_trade_date,indiv_techin_close,indiv_techin_open,indiv_techin_high,indiv_techin_low,indiv_techin_pre_close,indiv_techin_change,indiv_techin_pct_change,indiv_techin_vol,indiv_techin_amount,indiv_techin_adj_factor,indiv_techin_open_hfq,indiv_techin_open_qfq,indiv_techin_close_hfq,indiv_techin_close_qfq,indiv_techin_high_hfq,indiv_techin_high_qfq,indiv_techin_low_hfq,indiv_techin_low_qfq,indiv_techin_pre_close_hfq,indiv_techin_pre_close_qfq,indiv_techin_macd_dif,indiv_techin_macd_dea,indiv_techin_macd,indiv_techin_kdj_k,indiv_techin_kdj_d,indiv_techin_kdj_j,indiv_techin_rsi_6,indiv_techin_rsi_12,indiv_techin_rsi_24,indiv_techin_boll_upper,indiv_techin_boll_mid,indiv_techin_boll_lower,indiv_techin_cci
002594.SZ,20250623,338.2,336.85,339.71,333.6,340.25,-2.05,-0.6025,94593.34,3185477.39,1.0376,349.51556,110.96084,350.91632,111.40554,352.4831,111.90295,346.14336,109.89027,353.0434,112.08083,-2.478,-1.825,-1.306,11.868,16.104,3.396,27.344,35.292,42.74,123.822,116.668,109.514,-120.877
002594.SZ,20250620,340.25,340.03,342.97,339.8,340.5,-0.25,-0.0734,73538.16,2507526.43,1.0376,352.81513,112.00836,353.0434,112.08083,355.86567,112.97682,352.57648,111.93259,353.3028,112.16318,-2.354,-1.662,-1.385,10.699,18.222,-4.348,29.981,36.548,43.378,127.61,117.768,107.927,-105.095
002594.SZ,20250619,340.5,344.03,345.29,340.35,346.95,-6.45,-1.8591,100381.21,3437688.89,1.0376,356.96553,113.32599,353.3028,112.16318,358.2729,113.74104,353.14716,112.11377,359.99532,114.28786,-2.23,-1.488,-1.483,15.189,21.984,1.599,30.278,36.694,43.454,129.853,118.733,107.613,-115.659
002594.SZ,20250618,346.95,342.82,349.2,341.97,343.74,3.21,0.9338,102896.97,3565398.0,1.0376,355.71003,112.9274,359.99532,114.28786,362.32992,115.02902,354.82807,112.64741,356.66462,113.23046,-2.048,-1.303,-1.49,22.491,25.382,16.711,38.466,40.522,45.417,131.76,119.713,107.665,-89.645
002594.SZ,20250617,343.74,344.0,346.4,342.4,344.43,-0.69,-0.2003,70045.3,2408912.94,1.0376,356.9344,113.31611,356.66462,113.23046,359.42464,114.10668,355.27424,112.78905,357.38057,113.45775,-2.002,-1.117,-1.77,21.525,26.827,10.921,30.693,37.549,44.215,133.076,120.501,107.925,-126.221
002594.SZ,20250616,344.43,345.99,347.04,340.8,346.0,-1.57,-0.4538,102284.05,3508947.84,1.0376,358.99922,113.97163,357.38057,113.45775,360.0887,114.3175,353.61408,112.262,359.0096,113.97492,-1.806,-0.896,-1.821,26.449,29.478,20.392,31.404,37.923,44.416,133.481,121.144,108.808,-139.28
002594.SZ,20250613,346.0,349.5,349.91,341.49,353.24,-7.24,-2.0496,210239.87,7256548.25,1.0376,362.6412,115.12785,359.0096,113.97492,363.06662,115.2629,354.33002,112.48929,366.52182,116.35983,-1.554,-0.668,-1.771,32.466,30.992,35.413,32.845,38.726,44.862,134.053,121.881,109.71,-134.752
002594.SZ,20250612,353.24,359.89,359.89,353.01,361.99,-8.75,-2.4172,144046.96,5117764.84,1.0376,373.42186,118.55039,366.52182,116.35983,373.42186,118.55039,366.28318,116.28406,375.60082,119.24214,-1.261,-0.447,-1.629,39.491,30.255,57.962,39.882,42.535,46.945,134.034,122.388,110.743,-55.311
002594.SZ,20250611,361.99,354.01,365.98,354.01,353.13,8.86,2.509,203106.74,7326544.79,1.0376,367.32078,116.61347,375.60082,119.24214,379.74085,120.55648,367.32078,116.61347,366.40769,116.32359,-1.112,-0.243,-1.739,39.758,25.637,68.0,50.854,47.735,49.612,134.028,122.716,111.403,-33.432
002594.SZ,20250610,353.13,349.6,355.0,348.23,348.14,4.99,1.4333,171785.88,6042960.18,1.0376,362.74496,115.16079,366.40769,116.32359,368.348,116.93959,361.32345,114.7095,361.23006,114.67985,-1.2,-0.026,-2.348,19.235,18.577,20.552,35.996,41.044,46.672,134.029,122.79,111.55,-73.733
002594.SZ,20250609,348.14,356.12,356.41,345.11,359.96,-11.82,-3.2837,255091.34,8932441.52,1.0376,369.51011,117.30852,361.23006,114.67985,369.81102,117.40405,358.08614,113.68175,373.4945,118.57345,-0.997,0.268,-2.529,14.449,18.248,6.852,25.412,36.872,44.938,133.925,123.072,112.22,-90.947
002594.SZ,20250606,359.96,361.0,362.38,357.5,360.75,-0.79,-0.219,89697.68,3228098.17,1.0376,374.5736,118.91603,373.4945,118.57345,376.00549,119.37061,370.942,117.7631,374.3142,118.83368,-0.556,0.584,-2.28,17.452,20.147,12.063,37.726,43.567,48.519,133.606,123.321,113.035,-63.699
002594.SZ,20250605,360.75,362.39,362.74,356.03,360.52,0.23,0.0638,108612.75,3908084.32,1.0376,376.01586,119.37391,374.3142,118.83368,376.37902,119.4892,369.41673,117.27887,374.07555,118.75791,-0.381,0.869,-2.5,16.03,21.494,5.103,38.773,44.057,48.768,133.616,123.309,113.003,-73.427
002594.SZ,20250604,360.52,359.5,364.32,358.15,356.0,4.52,1.2697,146904.1,5311224.04,1.0376,373.0172,118.42192,374.07555,118.75791,378.01843,120.00966,371.61644,117.97722,369.3856,117.26899,-0.179,1.182,-2.722,15.403,24.226,-2.243,38.358,43.889,48.694,133.637,123.284,112.931,-79.935
002594.SZ,20250603,356.0,351.25,357.99,349.0,352.3,3.7,1.0502,181892.7,6453885.81,1.0376,364.457,115.70431,369.3856,117.26899,371.45042,117.92451,362.1224,114.96314,365.54648,116.05019,0.089,1.522,-2.866,14.632,28.638,-13.38,30.665,40.67,47.271,133.644,123.275,112.905,-118.457
002594.SZ,20250530,352.3,357.02,358.8,351.3,361.13,-8.83,-2.4451,190559.91,6733498.59,1.0376,370.44395,117.60499,365.54648,116.05019,372.29088,118.19133,364.50888,115.72078,374.70849,118.95885,0.581,1.88,-2.598,16.799,35.64,-20.884,24.213,38.002,46.097,133.715,123.227,112.738,-135.3
002594.SZ,20250529,361.13,359.59,366.0,355.08,362.88,-1.75,-0.4823,192061.13,6942900.39,1.0376,373.11058,118.45156,374.70849,118.95885,379.7616,120.56307,368.43101,116.96594,376.52429,119.53531,1.325,2.205,-1.759,24.437,45.061,-16.811,29.711,42.149,48.569,133.645,123.271,112.898,-114.006
002594.SZ,20250528,362.88,372.41,372.95,362.07,372.41,-9.53,-2.559,177753.88,6513230.21,1.0376,386.41262,122.67457,376.52429,119.53531,386.97292,122.85245,375.68383,119.26849,386.41262,122.67457,1.96,2.425,-0.93,31.769,55.373,-15.44,30.869,43.001,49.069,133.658,123.253,112.847,-86.699
002594.SZ,20250527,372.41,375.88,381.0,368.88,381.0,-8.59,-2.2546,230275.44,8594833.87,1.0376,390.01309,123.81761,386.41262,122.67457,395.3256,125.50417,382.74989,121.51176,395.3256,125.50417,2.682,2.541,0.282,46.916,67.175,6.397,37.5,47.83,51.853,133.664,123.384,113.103,-36.307
002594.SZ,20250526,381.0,401.81,403.0,380.0,405.0,-24.0,-5.9259,309550.63,12014228.95,1.0376,416.91806,132.35914,395.3256,125.50417,418.1528,132.75113,394.288,125.17477,420.228,133.40995,3.246,2.506,1.48,66.704,77.305,45.503,44.716,52.723,54.526,133.628,123.278,112.928,41.158
002594.SZ,20250523,405.0,399.0,416.98,398.13,398.8,6.2,1.5547,235574.18,9627525.19,1.0376,414.0024,131.43351,420.228,133.40995,432.65845,137.35625,413.09969,131.14692,413.79488,131.36762,3.629,2.321,2.617,83.607,82.605,85.611,81.007,71.435,63.256,133.433,123.13,112.826,139.673
002594.SZ,20250522,398.8,399.98,405.56,398.0,400.0,-1.2,-0.3,146362.8,5868800.08,1.0376,415.01925,131.75632,413.79488,131.36762,420.80906,133.59442,412.9648,131.1041,415.04,131.76291,3.262,1.994,2.536,86.582,82.104,95.537,76.986,68.814,61.739,131.795,122.303,112.812,139.057
002594.SZ,20250521,400.0,393.94,404.0,391.01,394.8,5.2,1.3171,199478.86,7967115.09,1.0376,408.75214,129.7667,415.04,131.76291,419.1904,133.08054,405.71198,128.80154,409.64448,130.05,2.953,1.677,2.552,87.387,79.866,102.431,79.708,69.953,62.216,130.532,121.479,112.427,162.59
002594.SZ,20250520,394.8,383.5,394.8,381.5,382.81,11.99,3.1321,172099.91,6705400.03,1.0376,397.9196,126.32769,409.64448,130.05,409.64448,130.05,395.8444,125.66888,397.20366,126.1004,2.475,1.358,2.235,85.555,76.105,104.457,76.738,67.839,60.965,128.89,120.59,112.29,158.502
002594.SZ,20250519,382.81,388.0,388.0,377.0,389.17,-6.36,-1.6342,161372.81,6159126.22,1.0376,402.5888,127.81003,397.20366,126.1004,402.5888,127.81003,391.1752,124.18655,403.80279,128.19543,2.004,1.078,1.851,78.333,71.379,92.241,67.638,62.22,57.885,127.238,119.847,112.456,134.474
002594.SZ,20250516,389.17,375.03,390.99,373.58,376.8,12.37,3.2829,229327.94,8858484.48,1.0376,389.13113,123.53761,403.80279,128.19543,405.69122,128.79495,387.62661,123.05997,390.96768,124.12066,1.776,0.847,1.858,79.089,67.902,101.463,81.78,67.996,60.304,126.323,119.342,112.36,184.586
002594.SZ,20250515,376.8,373.0,385.0,369.28,373.1,3.7,0.9917,208801.37,7894571.01,1.0376,387.0248,122.86892,390.96768,124.12066,399.476,126.8218,383.16493,121.64352,387.12856,122.90186,1.245,0.615,1.261,71.212,62.309,89.019,72.441,61.648,56.951,124.54,118.861,113.181,136.686
002594.SZ,20250514,373.1,366.5,373.1,363.36,366.5,6.6,1.8008,135693.07,5012059.71,1.0376,380.2804,120.72777,387.12856,122.90186,387.12856,122.90186,377.02234,119.69343,380.2804,120.72777,0.965,0.457,1.015,68.303,57.857,89.195,68.404,59.442,55.883,123.711,118.568,113.425,79.178
002594.SZ,20250513,366.5,376.0,376.58,366.03,370.28,-3.78,-1.0208,131771.07,4874657.84,1.0376,390.1376,123.85714,380.2804,120.72777,390.73941,124.04819,379.79273,120.57295,384.20253,121.97293,0.717,0.33,0.774,58.833,52.634,71.231,59.608,55.233,53.929,123.052,118.269,113.487,90.369
002594.SZ,20250512,370.28,365.0,370.28,360.58,363.22,7.06,1.9437,161370.17,5890708.99,1.0376,378.724,120.23366,384.20253,121.97293,384.20253,121.97293,374.13781,118.77768,376.87707,119.64731,0.611,0.233,0.756,56.725,49.535,71.105,68.741,58.416,55.272,123.413,117.773,112.134,74.661
002594.SZ,20250509,363.22,360.75,366.0,359.3,359.28,3.94,1.0966,143726.16,5218995.47,1.0376,374.3142,118.83368,376.87707,119.64731,379.7616,120.56307,372.80968,118.35604,372.78893,118.34945,0.341,0.139,0.405,44.741,45.94,42.344,58.952,53.863,53.184,124.06,117.021,109.982,42.55
002594.SZ,20250508,359.28,356.52,361.98,355.7,359.2,0.08,0.0223,83381.69,2994908.34,1.0376,369.92515,117.44028,372.78893,118.34945,375.59045,119.23885,369.07432,117.17017,372.70592,118.3231,0.228,0.088,0.28,40.342,46.539,27.949,51.956,51.126,51.986,124.4,116.433,108.466,11.005
002594.SZ,20250507,359.2,365.0,365.68,358.14,359.96,-0.76,-0.2111,108839.9,3937980.38,1.0376,378.724,120.23366,372.70592,118.3231,379.42957,120.45766,371.60606,117.97392,373.4945,118.57345,0.213,0.053,0.319,43.127,49.637,30.106,51.817,51.072,51.962,124.927,115.815,106.703,29.124
002594.SZ,20250506,359.96,360.0,362.3,355.92,353.09,6.87,1.9457,148293.53,5326196.14,1.0376,373.536,118.58662,373.4945,118.57345,375.92248,119.34426,369.30259,117.24264,366.36618,116.31042,0.192,0.014,0.358,44.799,52.893,28.613,53.031,51.569,52.199,124.872,115.787,106.703,14.837
002594.SZ,20250430,353.09,354.9,354.93,349.3,355.0,-1.91,-0.538,130479.47,4599074.54,1.0376,368.24424,116.90664,366.36618,116.31042,368.27537,116.91653,362.43368,115.06196,368.348,116.93959,0.138,-0.031,0.339,44.733,56.939,20.319,42.961,47.326,50.233,124.892,115.796,106.7,-44.24
002594.SZ,20250429,355.0,359.1,360.63,353.0,360.0,-5.0,-1.3889,118983.07,4237606.41,1.0376,372.60216,118.29016,368.348,116.93959,374.18969,118.79415,366.2728,116.28077,373.536,118.58662,0.298,-0.074,0.743,53.731,63.043,35.108,45.207,48.407,50.79,125.314,116.0,106.687,-0.251
002594.SZ,20250428,360.0,367.13,367.13,356.56,370.83,-10.83,-2.9205,179783.2,6459136.36,1.0376,380.93409,120.9353,373.536,118.58662,380.93409,120.9353,369.96666,117.45346,384.77321,122.1541,0.433,-0.166,1.198,64.42,67.699,57.864,51.025,51.213,52.241,126.196,116.328,106.46,49.225
002594.SZ,20250425,370.83,370.0,375.3,368.1,366.0,4.83,1.3197,133869.42,4975314.91,1.0376,383.912,121.88069,384.77321,122.1541,389.41128,123.62655,381.94056,121.25482,379.7616,120.56307,0.431,-0.316,1.494,73.101,69.338,80.628,66.464,57.875,55.536,127.4,116.699,105.998,120.382
002594.SZ,20250424,366.0,372.48,374.6,363.35,371.99,-5.99,-1.6103,150892.11,5557113.2,1.0376,386.48525,122.69762,379.7616,120.56307,388.68496,123.39597,377.01196,119.69014,385.97682,122.53622,0.059,-0.503,1.125,70.196,67.456,75.675,62.214,55.509,54.304,128.395,116.957,105.519,115.644
002594.SZ,20250423,371.99,377.0,378.0,367.23,354.84,17.15,4.8332,247926.89,9216822.11,1.0376,391.1752,124.18655,385.97682,122.53622,392.2128,124.51595,381.03785,120.96824,368.18198,116.88688,-0.254,-0.644,0.78,72.941,66.086,86.649,71.588,59.295,56.153,128.854,117.122,105.389,153.237
002594.SZ,20250422,354.84,348.76,356.93,346.78,348.76,6.08,1.7433,112122.06,3956085.87,1.0376,361.87338,114.88408,368.18198,116.88688,370.35057,117.57534,359.81893,114.23186,361.87338,114.88408,-0.851,-0.741,-0.219,66.635,62.659,74.585,55.642,50.42,51.635,128.747,117.082,105.418,39.772
002594.SZ,20250421,348.76,346.0,349.87,345.24,346.0,2.76,0.7977,74953.41,2609226.23,1.0376,359.0096,113.97492,361.87338,114.88408,363.02511,115.24973,358.22102,113.72457,359.0096,113.97492,-1.025,-0.714,-0.622,66.339,60.672,77.674,46.824,46.639,49.88,129.429,117.42,105.411,0.487
002594.SZ,20250418,346.0,347.9,347.9,344.0,349.68,-3.68,-1.0524,73860.13,2553879.77,1.0376,360.98104,114.60079,359.0096,113.97492,360.98104,114.60079,356.9344,113.31611,362.82797,115.18714,-1.029,-0.636,-0.785,65.325,57.838,80.298,42.501,44.89,49.077,129.951,117.803,105.655,-21.066
002594.SZ,20250417,349.68,349.94,353.45,346.67,352.15,-2.47,-0.7014,85288.64,2985985.22,1.0376,363.09774,115.27278,362.82797,115.18714,366.73972,116.429,359.70479,114.19562,365.39084,116.00077,-0.926,-0.538,-0.776,66.491,54.095,91.284,46.722,46.763,50.103,132.125,118.692,105.259,-12.952
002594.SZ,20250416,352.15,356.62,357.0,348.1,359.97,-7.82,-2.1724,131827.93,4618462.22,1.0376,370.02891,117.47323,365.39084,116.00077,370.4232,117.5984,361.18856,114.66668,373.50487,118.57674,-0.904,-0.441,-0.927,64.657,47.896,98.177,49.47,47.995,50.787,133.786,119.473,105.16,-11.561
002594.SZ,20250415,359.97,364.6,365.0,357.33,359.0,0.97,0.2702,116515.57,4195947.01,1.0376,378.30896,120.1019,373.50487,118.57674,378.724,120.23366,370.76561,117.7071,372.4984,118.25721,-0.947,-0.325,-1.244,59.5,39.516,99.466,58.557,51.969,52.979,134.557,120.007,105.457,15.545
002594.SZ,20250414,359.0,363.2,363.7,355.6,354.98,4.02,1.1325,142069.17,5115484.1,1.0376,376.85632,119.64073,372.4984,118.25721,377.37512,119.80543,368.97056,117.13723,368.32725,116.933,-1.249,-0.169,-2.16,44.729,29.525,75.138,57.755,51.513,52.737,135.05,120.341,105.632,6.721
002594.SZ,20250411,354.98,337.0,357.55,336.4,336.4,18.58,5.5232,189944.93,6621821.83,1.0376,349.6712,111.01025,368.32725,116.933,370.99388,117.77957,349.04864,110.81261,349.04864,110.81261,-1.585,0.101,-3.371,31.788,21.923,51.518,54.729,49.697,51.748,135.372,120.62,105.868,-32.66
002594.SZ,20250410,336.4,334.5,347.06,334.0,324.6,11.8,3.6352,210895.78,7165511.48,1.0376,347.0772,110.18674,349.04864,110.81261,360.10946,114.32409,346.5584,110.02203,336.80496,106.9256,-1.856,0.522,-4.755,18.006,16.99,20.038,37.479,40.207,46.822,135.372,120.612,105.852,-77.205
002594.SZ,20250409,324.6,319.8,328.0,313.66,327.51,-2.91,-0.8885,211938.56,6822376.38,1.0376,331.82448,105.34445,336.80496,106.9256,340.3328,108.04559,325.45362,103.32189,339.82438,107.88418,-1.551,1.116,-5.334,12.27,16.482,3.845,21.688,32.831,43.299,135.114,120.852,106.59,-154.738
002594.SZ,20250408,327.51,321.76,335.88,318.0,321.76,5.75,1.787,274643.51,8924529.99,1.0376,333.85818,105.99009,339.82438,107.88418,348.50909,110.64132,329.9568,104.75152,333.85818,105.99009,-0.743,1.783,-5.052,11.357,18.588,-3.104,22.875,33.773,43.987,134.308,121.277,108.246,-186.199
002594.SZ,20250407,321.76,333.34,337.7,321.76,357.51,-35.75,-9.9997,273498.4,8911483.83,1.0376,345.87358,109.80462,333.85818,105.99009,350.39752,111.24084,333.85818,105.99009,370.95238,117.7664,0.201,2.415,-4.428,10.547,22.204,-12.766,15.233,30.143,42.248,133.484,121.664,109.843,-264.782
002594.SZ,20250403,357.51,355.5,361.53,354.26,360.5,-2.99,-0.8294,101023.22,3618676.87,1.0376,368.8668,117.10429,370.95238,117.7664,375.12353,119.09061,367.58018,116.69582,374.0548,118.75133,1.595,2.968,-2.745,15.821,28.032,-8.601,31.304,43.837,51.841,131.874,122.234,112.594,-159.94
002594.SZ,20250402,360.5,365.0,365.67,358.88,365.5,-5.0,-1.368,117100.41,4226638.86,1.0376,378.724,120.23366,374.0548,118.75133,379.41919,120.45436,372.37389,118.21769,379.2428,120.39836,2.153,3.311,-2.316,19.342,34.137,-10.249,33.788,45.419,52.802,131.856,122.258,112.659,-149.535
002594.SZ,20250401,365.5,377.77,377.87,364.36,374.9,-9.4,-2.5073,154071.99,5663384.88,1.0376,391.97415,124.44019,379.2428,120.39836,392.07791,124.47313,378.05994,120.02284,388.99624,123.49479,2.734,3.601,-1.734,26.66,41.535,-3.09,37.99,48.078,54.419,131.95,122.15,112.35,-74.65
002594.SZ,20250331,374.9,380.0,383.28,374.0,382.5,-7.6,-1.9869,115783.91,4370400.3,1.0376,394.288,125.17477,388.99624,123.49479,397.69133,126.25522,388.0624,123.19832,396.882,125.99829,3.267,3.817,-1.101,38.53,48.973,17.645,47.182,53.474,57.596,132.279,121.81,111.341,1.043
002594.SZ,20250328,382.5,386.5,390.8,381.5,386.5,-4.0,-1.0349,114939.82,4428715.75,1.0376,401.0324,127.31591,396.882,125.99829,405.49408,128.73237,395.8444,125.66888,401.0324,127.31591,3.585,3.955,-0.74,47.891,54.194,35.285,56.372,58.326,60.325,132.093,121.568,111.042,57.586
002594.SZ,20250327,386.5,376.1,391.28,376.09,376.01,10.49,2.7898,144394.37,5554865.37,1.0376,390.24136,123.89008,401.0324,127.31591,405.99213,128.89048,390.23098,123.88678,390.14798,123.86043,3.684,4.047,-0.727,51.24,57.345,39.029,61.637,60.996,61.802,131.597,121.227,110.857,64.091
002594.SZ,20250326,376.01,369.59,379.0,368.0,369.59,6.42,1.7371,120204.84,4503762.86,1.0376,383.48658,121.74564,390.14798,123.86043,393.2504,124.84536,381.8368,121.22188,383.48658,121.74564,3.622,4.138,-1.032,50.636,60.398,31.111,51.797,56.173,59.298,131.106,121.046,110.986,17.679
002594.SZ,20250325,369.59,377.98,379.6,368.98,375.36,-5.77,-1.5372,123085.36,4595791.8,1.0376,392.19205,124.50936,383.48658,121.74564,393.87296,125.043,382.85365,121.5447,389.47354,123.64632,3.843,4.267,-0.849,54.616,65.279,33.29,44.543,52.906,57.67,130.985,120.982,110.978,14.168
002594.SZ,20250324,375.36,377.0,378.5,367.86,372.0,3.36,0.9032,147894.05,5522974.12,1.0376,391.1752,124.18655,389.47354,123.64632,392.7316,124.68066,381.69154,121.17576,385.9872,122.53951,4.284,4.374,-0.18,64.266,70.611,51.575,50.202,56.368,59.727,131.056,121.029,111.003,25.536
002594.SZ,20250321,372.0,393.01,393.31,370.0,399.99,-27.99,-6.9977,282106.76,10685254.37,1.0376,407.78718,129.46036,385.9872,122.53951,408.09846,129.55918,383.912,121.88069,415.02962,131.75962,4.59,4.396,0.388,73.154,73.783,71.896,46.93,54.789,58.909,131.088,121.044,111.001,52.755
002594.SZ,20250320,399.99,400.0,403.4,395.99,397.07,2.92,0.7354,159412.84,6372989.57,1.0376,415.04,131.76291,415.02962,131.75962,418.56784,132.8829,410.87922,130.44199,411.99983,130.79775,5.028,4.348,1.361,86.56,74.098,111.483,86.279,75.712,70.311,131.499,121.226,110.953,159.869
002594.SZ,20250319,397.07,384.53,399.0,382.54,384.57,12.5,3.2504,188351.5,7404859.76,1.0376,398.98833,126.66698,411.99983,130.79775,414.0024,131.43351,396.9235,126.01146,399.02983,126.68016,4.575,4.178,0.794,82.753,67.867,112.525,85.2,74.791,69.725,129.692,120.613,111.534,178.574
002594.SZ,20250318,384.57,388.55,390.0,380.01,380.25,4.32,1.1361,173338.78,6672881.11,1.0376,403.15948,127.9912,399.02983,126.68016,404.664,128.46884,394.29838,125.17806,394.5474,125.25712,4.027,4.078,-0.102,75.913,60.424,106.89,79.431,70.386,67.059,127.81,119.978,112.146,156.117
002594.SZ,20250317,380.25,382.32,383.0,375.96,375.94,4.31,1.1465,133068.87,5060211.61,1.0376,396.69523,125.93899,394.5474,125.25712,397.4008,126.16299,390.0961,123.84396,390.07534,123.83737,3.689,4.091,-0.804,69.886,52.68,104.3,76.83,68.651,66.069,126.782,119.511,112.239,144.986
002594.SZ,20250314,375.94,357.0,377.18,355.62,354.5,21.44,6.048,224697.18,8292987.45,1.0376,370.4232,117.5984,390.07534,123.83737,391.36197,124.24584,368.99131,117.14382,367.8292,116.77488,3.349,4.191,-1.685,58.437,44.076,87.157,74.107,66.876,65.065,126.031,118.988,111.944,75.737
002594.SZ,20250313,354.5,351.87,357.36,351.13,351.0,3.5,0.9972,102210.85,3624758.94,1.0376,365.10031,115.90854,367.8292,116.77488,370.79674,117.71699,364.33249,115.66478,364.1976,115.62196,3.011,4.402,-2.782,39.239,36.896,43.923,49.521,55.347,59.33,125.373,118.66,111.947,-47.146
002594.SZ,20250312,351.0,354.45,359.88,351.0,350.38,0.62,0.177,129510.56,4593312.53,1.0376,367.77732,116.75841,364.1976,115.62196,373.41149,118.54709,364.1976,115.62196,363.55429,115.41772,3.254,4.75,-2.991,33.099,35.725,27.848,42.033,52.893,58.258,125.649,118.443,111.236,-57.371
002594.SZ,20250311,350.38,345.0,351.77,344.88,351.0,-0.62,-0.1766,95369.97,3314689.33,1.0376,357.972,113.64551,363.55429,115.41772,364.99655,115.8756,357.84749,113.60598,364.1976,115.62196,3.635,5.124,-2.977,31.998,37.038,21.918,40.735,52.469,58.07,125.752,118.345,110.937,-100.603
002594.SZ,20250310,351.0,355.9,357.39,349.0,356.4,-5.4,-1.5152,99176.6,3484351.09,1.0376,369.28184,117.23605,364.1976,115.62196,370.82786,117.72687,362.1224,114.96314,369.80064,117.40076,4.09,5.496,-2.812,34.561,39.558,24.567,41.509,52.905,58.321,126.458,118.007,109.556,-84.692
002594.SZ,20250307,356.4,358.9,361.0,355.24,358.93,-2.53,-0.7049,87584.13,3131517.61,1.0376,372.39464,118.22427,369.80064,117.40076,374.5736,118.91603,368.59702,117.01864,372.42577,118.23416,4.589,5.847,-2.517,37.732,42.057,29.082,48.154,56.67,60.506,126.989,117.664,108.338,-49.758
002594.SZ,20250306,358.93,360.18,362.17,357.0,353.96,4.97,1.4041,114600.99,4120637.65,1.0376,373.72277,118.64592,372.42577,118.23416,375.78759,119.30144,370.4232,117.5984,367.2689,116.597,4.978,6.162,-2.367,36.613,44.219,21.401,51.364,58.457,61.541,127.47,117.178,106.886,-30.396
002594.SZ,20250305,353.96,347.0,355.19,347.0,344.84,9.12,2.6447,139068.86,4885879.81,1.0376,360.0472,114.30433,367.2689,116.597,368.54514,117.00217,360.0472,114.30433,357.80598,113.59281,5.318,6.458,-2.279,34.279,48.022,6.794,45.406,55.957,60.261,128.492,116.39,104.287,-76.901
002594.SZ,20250304,344.84,340.03,348.0,338.03,360.21,-15.37,-4.267,263453.3,9062924.96,1.0376,352.81513,112.00836,357.80598,113.59281,361.0848,114.63373,350.73993,111.34954,373.7539,118.6558,5.841,6.743,-1.802,35.687,54.893,-2.725,32.822,50.995,57.791,130.995,115.218,99.44,-121.927
002594.SZ,20250303,360.21,369.0,370.0,357.79,361.82,-1.61,-0.445,152078.22,5524500.4,1.0376,382.8744,121.55129,373.7539,118.6558,383.912,121.88069,371.2429,117.85863,375.42443,119.18614,6.73,6.968,-0.476,46.806,64.496,11.424,48.533,61.739,64.241,133.19,114.059,94.928,4.632
002594.SZ,20250228,361.82,371.1,374.77,359.01,375.5,-13.68,-3.6431,239304.29,8762214.82,1.0376,385.05336,122.24304,375.42443,119.18614,388.86135,123.45197,372.50878,118.26051,389.6188,123.69243,7.251,7.027,0.447,60.099,73.342,33.613,50.65,63.014,64.969,133.996,112.723,91.45,28.569
002594.SZ,20250227,375.5,382.0,383.99,371.01,372.1,3.4,0.9137,168446.14,6350435.99,1.0376,396.3632,125.83358,389.6188,123.69243,398.42802,126.4891,384.95998,122.2134,386.09096,122.57245,7.756,6.972,1.569,73.85,79.963,61.623,73.275,75.091,71.573,134.313,111.328,88.342,92.388
002594.SZ,20250226,372.1,372.49,375.8,365.0,372.49,-0.39,-0.1047,138528.96,5125594.76,1.0376,386.49562,122.70092,386.09096,122.57245,389.93008,123.79126,378.724,120.23366,386.49562,122.70092,7.83,6.775,2.108,75.675,83.02,60.986,70.55,73.954,70.868,133.357,109.796,86.234,78.072
002594.SZ,20250225,372.49,370.0,380.0,368.81,376.28,-3.79,-1.0072,161102.52,6008878.41,1.0376,383.912,121.88069,386.49562,122.70092,394.288,125.17477,382.67726,121.4887,390.42813,123.94937,7.923,6.512,2.823,81.078,86.693,69.848,71.244,74.31,71.061,132.105,108.379,84.652,95.652
002594.SZ,20250224,376.28,385.0,388.66,373.48,383.0,-6.72,-1.7546,199407.47,7586289.37,1.0376,399.476,126.8218,390.42813,123.94937,403.27362,128.02743,387.52285,123.02703,397.4008,126.16299,7.915,6.159,3.511,88.063,89.5,85.189,77.414,77.647,72.919,130.521,106.928,83.335,121.614
002594.SZ,20250221,383.0,366.0,386.5,365.23,362.78,20.22,5.5736,239292.45,9089497.62,1.0376,379.7616,120.56307,397.4008,126.16299,401.0324,127.31591,378.96265,120.30942,376.42053,119.50237,7.661,5.72,3.882,91.472,90.218,93.979,88.773,83.76,76.307,128.48,105.286,82.093,126.035
002594.SZ,20250220,362.78,363.48,367.66,358.2,358.5,4.28,1.1939,156937.17,5695876.66,1.0376,377.14685,119.73296,376.42053,119.50237,381.48402,121.10988,371.66832,117.99369,371.9796,118.09251,7.001,5.235,3.533,89.949,89.592,90.663,82.238,79.255,72.641,125.499,103.471,81.443,95.6
002594.SZ,20250219,358.5,353.52,360.0,353.0,356.22,2.28,0.6401,161917.82,5784129.67,1.0376,366.81235,116.45206,371.9796,118.09251,373.536,118.58662,366.2728,116.28077,369.61387,117.34146,6.735,4.793,3.883,90.218,89.413,91.828,80.205,78.075,71.754,123.447,102.02,80.592,88.912
