trade_date,indiv_d_ts_code,indiv_d_trade_date,indiv_d_pre_close,indiv_d_open,indiv_d_high,indiv_d_low,indiv_d_close,indiv_d_change,indiv_d_pct_chg,indiv_d_vol,indiv_d_amount,indiv_adj_d_adj_factor,indiv_ind_ts_code,indiv_ind_close,indiv_ind_open,indiv_ind_high,indiv_ind_low,indiv_ind_pre_close,indiv_ind_change,indiv_ind_pct_chg,indiv_ind_vol,indiv_ind_amount,indiv_din_total_mv,indiv_din_float_mv,indiv_din_total_share,indiv_din_float_share,indiv_din_free_share,indiv_din_turnover_rate,indiv_din_turnover_rate_f,indiv_din_pe,indiv_din_pe_ttm,indiv_din_pb,indiv_techin_open,indiv_techin_high,indiv_techin_low,indiv_techin_close,indiv_techin_pre_close,indiv_techin_change,indiv_techin_pct_change,indiv_techin_vol,indiv_techin_amount,indiv_techin_asi_bfq,indiv_techin_asit_bfq,indiv_techin_atr_bfq,indiv_techin_bbi_bfq,indiv_techin_bias1_bfq,indiv_techin_bias2_bfq,indiv_techin_bias3_bfq,indiv_techin_boll_lower_bfq,indiv_techin_boll_mid_bfq,indiv_techin_boll_upper_bfq,indiv_techin_brar_ar_bfq,indiv_techin_brar_br_bfq,indiv_techin_cci_bfq,indiv_techin_cr_bfq,indiv_techin_dfma_dif_bfq,indiv_techin_dfma_difma_bfq,indiv_techin_dmi_adx_bfq,indiv_techin_dmi_adxr_bfq,indiv_techin_dmi_mdi_bfq,indiv_techin_dmi_pdi_bfq,indiv_techin_downdays,indiv_techin_updays,indiv_techin_dpo_bfq,indiv_techin_madpo_bfq,indiv_techin_ema_bfq_10,indiv_techin_ema_bfq_20,indiv_techin_ema_bfq_250,indiv_techin_ema_bfq_30,indiv_techin_ema_bfq_5,indiv_techin_ema_bfq_60,indiv_techin_ema_bfq_90,indiv_techin_emv_bfq,indiv_techin_maemv_bfq,indiv_techin_expma_12_bfq,indiv_techin_expma_50_bfq,indiv_techin_kdj_bfq,indiv_techin_kdj_d_bfq,indiv_techin_kdj_k_bfq,indiv_techin_ktn_down_bfq,indiv_techin_ktn_mid_bfq,indiv_techin_ktn_upper_bfq,indiv_techin_lowdays,indiv_techin_topdays,indiv_techin_ma_bfq_10,indiv_techin_ma_bfq_20,indiv_techin_ma_bfq_250,indiv_techin_ma_bfq_30,indiv_techin_ma_bfq_5,indiv_techin_ma_bfq_60,indiv_techin_ma_bfq_90,indiv_techin_macd_bfq,indiv_techin_macd_dea_bfq,indiv_techin_macd_dif_bfq,indiv_techin_mass_bfq,indiv_techin_ma_mass_bfq,indiv_techin_mfi_bfq,indiv_techin_mtm_bfq,indiv_techin_mtmma_bfq,indiv_techin_obv_bfq,indiv_techin_psy_bfq,indiv_techin_psyma_bfq,indiv_techin_roc_bfq,indiv_techin_maroc_bfq,indiv_techin_rsi_bfq_12,indiv_techin_rsi_bfq_24,indiv_techin_rsi_bfq_6,indiv_techin_taq_down_bfq,indiv_techin_taq_mid_bfq,indiv_techin_taq_up_bfq,indiv_techin_trix_bfq,indiv_techin_trma_bfq,indiv_techin_vr_bfq,indiv_techin_wr_bfq,indiv_techin_wr1_bfq,indiv_techin_xsii_td1_bfq,indiv_techin_xsii_td2_bfq,indiv_techin_xsii_td3_bfq,indiv_techin_xsii_td4_bfq,macro_shibor_on,macro_shibor_1w,macro_shibor_2w,macro_shibor_1m,macro_shibor_3m,macro_shibor_6m,macro_shibor_9m,macro_shibor_1y,macro_gdp_gdp,macro_gdp_gdp_yoy,macro_gdp_pi,macro_gdp_pi_yoy,macro_gdp_si,macro_gdp_si_yoy,macro_gdp_ti,macro_gdp_ti_yoy,macro_cpi_nt_val,macro_cpi_nt_yoy,macro_cpi_nt_mom,macro_cpi_nt_accu,macro_cpi_town_val,macro_cpi_town_yoy,macro_cpi_town_mom,macro_cpi_town_accu,macro_cpi_cnt_val,macro_cpi_cnt_yoy,macro_cpi_cnt_mom,macro_cpi_cnt_accu,macro_ppi_ppi_yoy,macro_ppi_ppi_mp_yoy,macro_ppi_ppi_mp_qm_yoy,macro_ppi_ppi_mp_rm_yoy,macro_ppi_ppi_mp_p_yoy,macro_ppi_ppi_cg_yoy,macro_ppi_ppi_cg_f_yoy,macro_ppi_ppi_cg_c_yoy,macro_ppi_ppi_cg_adu_yoy,macro_ppi_ppi_cg_dcg_yoy,macro_ppi_ppi_mom,macro_ppi_ppi_mp_mom,macro_ppi_ppi_mp_qm_mom,macro_ppi_ppi_mp_rm_mom,macro_ppi_ppi_mp_p_mom,macro_ppi_ppi_cg_mom,macro_ppi_ppi_cg_f_mom,macro_ppi_ppi_cg_c_mom,macro_ppi_ppi_cg_adu_mom,macro_ppi_ppi_cg_dcg_mom,macro_ppi_ppi_accu,macro_ppi_ppi_mp_accu,macro_ppi_ppi_mp_qm_accu,macro_ppi_ppi_mp_rm_accu,macro_ppi_ppi_mp_p_accu,macro_ppi_ppi_cg_accu,macro_ppi_ppi_cg_f_accu,macro_ppi_ppi_cg_c_accu,macro_ppi_ppi_cg_adu_accu,macro_ppi_ppi_cg_dcg_accu,macro_m_m0,macro_m_m0_yoy,macro_m_m0_mom,macro_m_m1,macro_m_m1_yoy,macro_m_m1_mom,macro_m_m2,macro_m_m2_yoy,macro_m_m2_mom,macro_sf_inc_month,macro_sf_inc_cumval,macro_sf_stk_endval,macro_ust_y5,macro_ust_y7,macro_ust_y10,macro_ust_y20,macro_ust_y30,macro_im_spx_macro_im_ts_code,macro_im_spx_macro_im_open,macro_im_spx_macro_im_close,macro_im_spx_macro_im_high,macro_im_spx_macro_im_low,macro_im_spx_macro_im_pre_close,macro_im_spx_macro_im_change,macro_im_spx_macro_im_pct_chg,macro_im_spx_macro_im_swing,macro_im_spx_macro_im_vol,macro_im_hsi_macro_im_ts_code,macro_im_hsi_macro_im_open,macro_im_hsi_macro_im_close,macro_im_hsi_macro_im_high,macro_im_hsi_macro_im_low,macro_im_hsi_macro_im_pre_close,macro_im_hsi_macro_im_change,macro_im_hsi_macro_im_pct_chg,macro_im_hsi_macro_im_swing,macro_im_hsi_macro_im_vol
2024-09-12,510300.SH,20240912,3.254,3.259,3.272,3.241,3.243,-0.011,-0.338,6423793.17,2090444.738,1.208,000300.SH,3172.4747,3189.4271,3201.5544,3171.8775,3186.1299,-13.6552,-0.4286,92868657.0,136387244.637,46683442640645.0,34784154786162.0,4174153907809.0,3139585431111.0,1073830168992.0,0.3,0.86,10.77,10.8,1.15,3189.4271,3201.5544,3171.8775,3172.4747,3186.1299,-13.6552,-0.4286,92868657.0,136387244.64,-3472.18082,-3206.43248,32.95136,3227.63683,-1.048,-2.166,-3.439,3166.339,3276.973,3387.606,107.52709,71.8857,-124.78098,51.73065,-123.53245,-102.33921,30.30412,23.57529,29.96021,13.60484,2.0,0.0,-156.98487,-137.87014,3225.35697,3264.56887,3527.40598,3294.98788,3197.57544,3360.61117,3399.54593,-0.27897,-0.17932,3234.47078,3342.47319,0.66204,8.9323,6.17555,3191.79232,3267.52452,3343.25672,1363.0,0.0,3234.84513,3276.97257,3487.90122,3297.92142,3195.73142,3376.74077,3452.92157,-15.582,-41.204,-48.995,24.13514,24.09988,18.39494,-132.8591,-114.63443,4405171.48897,33.333,33.333,-4.01954,-3.45309,24.788,31.151,17.145,3171.7932,3273.87765,3375.9621,-0.19503,-0.15488,67.44949,99.621,99.338,3263.42602,3135.44853,3653.59257,3175.55242,1.777,1.794,1.903,1.83,1.85,1.912,1.932,1.96,616836.0,5.0,30660.0,3.5,236529.9,5.8,349646.1,4.6,100.6,0.6,0.4,100.2,100.6,0.6,0.3,100.2,100.8,0.8,0.4,100.3,-1.8,-2.0,0.9,-0.8,-2.7,-1.1,-1.3,-0.4,0.0,-1.9,-0.7,-1.0,-1.6,-1.2,-0.9,0.0,0.0,-0.1,0.0,0.0,-1.9,-2.3,-2.2,-0.9,-2.8,-0.9,-0.9,0.1,0.0,-2.0,119500.0,12.2,0.55,630200.0,-7.3,-0.33,3050500.0,6.3,0.57,30323.0,219008.0,398.56,1.54,1.58,1.63,1.81,1.94,SPX,5557.48,5595.76,5600.71,5535.5,5554.13,41.63,0.75,1.17,2572651.0,HSI,17177.3,17240.39,17334.19,17127.25,17108.71,131.68,0.77,1.21,2374153.0
2024-09-13,510300.SH,20240913,3.243,3.245,3.257,3.227,3.228,-0.015,-0.4625,8504680.92,2758508.174,1.208,000300.SH,3159.247,3174.0344,3188.9145,3159.247,3172.4747,-13.2277,-0.417,88336677.0,137448911.397,46609847666403.0,34657092054587.0,4174152424780.0,3139585944659.0,1073830388340.0,0.28,0.82,10.75,10.78,1.15,3174.0344,3188.9145,3159.247,3159.247,3172.4747,-13.2277,-0.417,88336677.0,137448911.4,-4037.40536,-3390.74966,33.37057,3215.50901,-0.953,-2.254,-3.638,3150.515,3267.653,3384.791,102.38272,71.57834,-118.65694,45.41161,-134.31471,-107.27505,35.62916,24.59614,32.27342,13.4138,3.0,0.0,-167.06459,-149.51525,3213.33697,3254.53822,3524.47244,3286.2304,3184.79929,3354.00907,3394.26463,-0.31666,-0.2093,3222.89789,3335.28785,-2.30333,7.32721,4.11703,3192.08366,3258.1542,3324.22474,1368.0,0.0,3218.6266,3267.65322,3485.1424,3290.41659,3181.31168,3371.13456,3447.30697,-16.26,-43.237,-51.366,23.95679,24.10627,12.34693,-127.2486,-123.3516,4396337.82127,33.333,33.333,-3.87186,-3.7236,23.264,30.232,14.896,3159.247,3267.60455,3375.9621,-0.20764,-0.1564,58.44324,100.0,100.0,3248.02816,3120.65451,3645.14917,3168.21376,1.656,1.806,1.872,1.83,1.85,1.91,1.932,1.96,616836.0,5.0,30660.0,3.5,236529.9,5.8,349646.1,4.6,100.6,0.6,0.4,100.2,100.6,0.6,0.3,100.2,100.8,0.8,0.4,100.3,-1.8,-2.0,0.9,-0.8,-2.7,-1.1,-1.3,-0.4,0.0,-1.9,-0.7,-1.0,-1.6,-1.2,-0.9,0.0,0.0,-0.1,0.0,0.0,-1.9,-2.3,-2.2,-0.9,-2.8,-0.9,-0.9,0.1,0.0,-2.0,119500.0,12.2,0.55,630200.0,-7.3,-0.33,3050500.0,6.3,0.57,30323.0,219008.0,398.56,1.48,1.52,1.58,1.77,1.9,SPX,5603.34,5626.02,5636.27,5601.65,5595.76,30.26,0.54,0.62,2202686.0,HSI,17298.35,17369.09,17540.81,17298.35,17240.39,128.7,0.75,1.41,2139978.0
2024-09-18,510300.SH,20240918,3.228,3.227,3.251,3.215,3.238,0.01,0.3098,12254390.69,3961249.915,1.208,000300.SH,3171.0102,3158.8179,3179.9012,3145.7908,3159.247,11.7632,0.3723,84722814.0,123452147.969,46975393033954.0,34875709707202.0,4174690619635.0,3139587154666.0,1073828023347.0,0.27,0.79,10.84,10.87,1.16,3158.8179,3179.9012,3145.7908,3171.0102,3159.247,11.7632,0.3723,84722814.0,123452147.97,-3885.60247,-3517.09233,33.46357,3207.18828,-0.27,-1.62,-3.078,3141.53,3258.355,3375.18,109.08082,70.65183,-102.0399,39.53018,-139.09979,-112.19343,37.95402,25.32519,31.94974,13.15742,0.0,1.0,-151.38591,-154.82941,3205.6412,3246.58317,3521.65601,3278.79684,3180.20293,3348.0091,3389.35794,-0.33003,-0.23917,3214.91517,3328.84559,11.83737,7.97152,9.26014,3187.77895,3249.33641,3310.89387,0.0,1.0,3209.22652,3258.35534,3482.54517,3284.67291,3176.9234,3366.03789,3441.80401,-13.543,-44.929,-51.701,23.86377,24.0867,12.46695,-106.671,-126.08188,4404810.10267,41.667,34.722,-3.25447,-3.81298,27.584,32.092,25.348,3145.7908,3254.0623,3362.3338,-0.21763,-0.15874,67.09688,81.429,67.306,3241.8038,3114.67424,3638.0735,3162.06388,1.744,1.86,1.867,1.831,1.85,1.91,1.93,1.958,616836.0,5.0,30660.0,3.5,236529.9,5.8,349646.1,4.6,100.6,0.6,0.4,100.2,100.6,0.6,0.3,100.2,100.8,0.8,0.4,100.3,-1.8,-2.0,0.9,-0.8,-2.7,-1.1,-1.3,-0.4,0.0,-1.9,-0.7,-1.0,-1.6,-1.2,-0.9,0.0,0.0,-0.1,0.0,0.0,-1.9,-2.3,-2.2,-0.9,-2.8,-0.9,-0.9,0.1,0.0,-2.0,119500.0,12.2,0.55,630200.0,-7.3,-0.33,3050500.0,6.3,0.57,30323.0,219008.0,398.56,1.49,1.52,1.58,1.77,1.9,SPX,5641.68,5618.26,5689.75,5615.08,5634.58,-16.32,-0.29,1.33,2458455.0,HSI,17386.75,17660.02,17715.77,17368.14,17422.12,237.9,1.37,2.0,1665721.0
2024-09-19,510300.SH,20240919,3.238,3.243,3.286,3.216,3.265,0.027,0.8338,16348870.21,5332278.336,1.208,000300.SH,3196.0357,3178.3959,3213.8378,3149.7925,3171.0102,25.0255,0.7892,125439272.0,181785109.713,47142966563214.0,35020630995185.0,4174690626854.0,3139212099787.0,1073452968468.0,0.4,1.17,10.87,10.9,1.16,3178.3959,3213.8378,3149.7925,3196.0357,3171.0102,25.0255,0.7892,125439272.0,181785109.71,-3153.84989,-3572.05026,34.63113,3204.95942,0.501,-0.521,-2.172,3136.925,3251.522,3366.119,109.58342,76.49984,-60.93839,50.96457,-141.96353,-117.17438,34.24705,25.66716,25.20221,18.75814,0.0,2.0,-122.88288,-149.54837,3203.89474,3241.76912,3519.06143,3273.45741,3185.48052,3343.02637,3385.1091,-0.21659,-0.25219,3212.01063,3323.63736,34.0645,11.69909,19.15423,3173.0719,3243.35726,3313.64262,0.0,6.0,3201.48727,3251.52196,3480.0812,3279.77481,3176.9795,3361.67345,3436.59673,-7.116,-45.819,-49.377,24.02761,24.07207,20.05309,-125.3966,-126.95063,4417354.02987,41.667,36.111,-3.77538,-3.83762,35.951,35.888,43.168,3145.7908,3248.7081,3351.6254,-0.22188,-0.16159,78.90042,61.058,26.161,3241.15615,3114.05198,3633.87061,3158.4109,1.879,1.947,1.911,1.833,1.851,1.911,1.93,1.957,616836.0,5.0,30660.0,3.5,236529.9,5.8,349646.1,4.6,100.6,0.6,0.4,100.2,100.6,0.6,0.3,100.2,100.8,0.8,0.4,100.3,-1.8,-2.0,0.9,-0.8,-2.7,-1.1,-1.3,-0.4,0.0,-1.9,-0.7,-1.0,-1.6,-1.2,-0.9,0.0,0.0,-0.1,0.0,0.0,-1.9,-2.3,-2.2,-0.9,-2.8,-0.9,-0.9,0.1,0.0,-2.0,119500.0,12.2,0.55,630200.0,-7.3,-0.33,3050500.0,6.3,0.57,30323.0,219008.0,398.56,1.45,1.5,1.56,1.77,1.91,SPX,5702.63,5713.64,5733.57,5686.42,5618.26,95.38,1.7,0.84,2789941.0,HSI,17633.93,18013.16,18071.1,17602.45,17660.02,353.14,2.0,2.65,3436673.0
2024-09-20,510300.SH,20240920,3.265,3.258,3.279,3.239,3.274,0.009,0.2757,23065619.83,7514201.387,1.208,000300.SH,3201.0497,3192.4322,3207.9875,3173.2238,3196.0357,5.014,0.1569,118064098.0,163985054.957,47304527566460.0,35106199279535.0,4174692112742.0,3139215491320.0,1074186411007.0,0.38,1.1,10.91,10.94,1.17,3192.4322,3207.9875,3173.2238,3201.0497,3196.0357,5.014,0.1569,118064098.0,163985054.96,-3118.24615,-3661.91091,34.79675,3205.82374,0.631,-0.199,-1.842,3133.629,3245.493,3357.356,111.2769,75.98328,-42.7853,57.6155,-142.51673,-121.97214,30.44242,25.81404,23.63854,18.29003,0.0,3.0,-113.40267,-143.68831,3203.37746,3237.89108,3516.52747,3268.78595,3190.67025,3338.3714,3381.06384,-0.18746,-0.25851,3210.32434,3318.83,47.50775,16.81461,27.04566,3166.11621,3238.66485,3311.21349,0.0,7.0,3196.37575,3245.49269,3477.8515,3275.0935,3179.96346,3357.01986,3431.53011,-1.24,-45.974,-46.594,24.22395,24.07694,27.7074,-63.9613,-115.70497,4429160.43967,50.0,38.889,-1.95899,-3.50573,37.528,36.629,46.252,3145.7908,3248.7081,3351.6254,-0.22104,-0.16466,81.11343,57.171,18.793,3243.17984,3115.99632,3630.6762,3155.63445,1.932,1.929,1.993,1.834,1.852,1.914,1.931,1.958,616836.0,5.0,30660.0,3.5,236529.9,5.8,349646.1,4.6,100.6,0.6,0.4,100.2,100.6,0.6,0.3,100.2,100.8,0.8,0.4,100.3,-1.8,-2.0,0.9,-0.8,-2.7,-1.1,-1.3,-0.4,0.0,-1.9,-0.7,-1.0,-1.6,-1.2,-0.9,0.0,0.0,-0.1,0.0,0.0,-1.9,-2.3,-2.2,-0.9,-2.8,-0.9,-0.9,0.1,0.0,-2.0,119500.0,12.2,0.55,630200.0,-7.3,-0.33,3050500.0,6.3,0.57,30323.0,219008.0,398.56,1.46,1.51,1.58,1.79,1.93,SPX,5709.64,5702.55,5715.14,5674.49,5713.64,-11.09,-0.19,0.71,5736380.0,HSI,18069.33,18258.57,18355.15,18047.13,18013.16,245.41,1.36,1.71,4005307.0
2024-09-23,510300.SH,20240923,3.274,3.269,3.3,3.263,3.283,0.009,0.2749,8973165.34,2948484.47,1.208,000300.SH,3212.7639,3200.8678,3230.1613,3198.0248,3201.0497,11.7142,0.3659,95344855.0,143876166.861,47578263396486.0,35319938677373.0,4174692112742.0,3139215771319.0,1074185935071.0,0.3,0.89,10.97,11.0,1.17,3200.8678,3230.1613,3198.0248,3212.7639,3201.0497,11.7142,0.3659,95344855.0,143876166.86,-2464.61784,-3567.04317,35.28103,3207.89448,0.858,0.324,-1.315,3132.253,3240.474,3348.695,124.57563,85.33158,-1.12548,67.28191,-141.90802,-126.54798,30.63536,28.00202,25.82577,12.17752,0.0,4.0,-97.42952,-134.8584,3205.08409,3235.49802,3514.10704,3265.17162,3198.0348,3334.25312,3377.36494,-0.22367,-0.26453,3210.69965,3314.67054,81.39135,26.03986,44.49036,3161.24844,3236.28248,3311.31652,0.0,8.0,3191.87636,3240.4741,3475.74259,3270.7544,3188.0213,3352.9973,3426.93798,4.842,-45.369,-42.948,24.31583,24.08718,22.84117,-60.6643,-102.80015,4438694.92517,50.0,41.667,-1.85323,-3.12224,41.218,38.365,53.351,3145.7908,3248.7081,3351.6254,-0.21505,-0.16765,92.18242,48.092,20.62,3250.0818,3122.62762,3629.06522,3154.23426,1.921,1.859,2.004,1.837,1.854,1.913,1.932,1.957,616836.0,5.0,30660.0,3.5,236529.9,5.8,349646.1,4.6,100.6,0.6,0.4,100.2,100.6,0.6,0.3,100.2,100.8,0.8,0.4,100.3,-1.8,-2.0,0.9,-0.8,-2.7,-1.1,-1.3,-0.4,0.0,-1.9,-0.7,-1.0,-1.6,-1.2,-0.9,0.0,0.0,-0.1,0.0,0.0,-1.9,-2.3,-2.2,-0.9,-2.8,-0.9,-0.9,0.1,0.0,-2.0,119500.0,12.2,0.55,630200.0,-7.3,-0.33,3050500.0,6.3,0.57,30323.0,219008.0,398.56,1.47,1.52,1.58,1.79,1.93,SPX,5711.9,5718.57,5725.36,5704.22,5702.55,16.02,0.28,0.37,2429303.0,HSI,18237.41,18247.11,18426.92,18212.58,18258.57,-11.46,-0.06,1.17,2724524.0
2024-09-24,510300.SH,20240924,3.283,3.314,3.429,3.293,3.427,0.144,4.3862,39185162.17,13212614.699,1.208,000300.SH,3351.909,3244.6468,3351.9684,3222.4885,3212.7639,139.1451,4.331,204072217.0,307879526.848,49601506934170.0,36861898716259.0,4174671169885.0,3139219848231.0,1073459960977.0,0.65,1.9,11.44,11.47,1.22,3244.6468,3351.9684,3222.4885,3351.909,3212.7639,139.1451,4.331,204072217.0,307879526.85,22.72422,-3154.09129,40.7112,3230.74734,4.248,4.398,2.966,3129.081,3241.71,3354.339,131.52521,106.38552,165.59399,96.72308,-127.44184,-129.17938,27.86925,29.08669,20.59912,31.51477,0.0,5.0,46.72967,-100.90598,3231.77953,3246.58478,3512.81463,3270.76758,3249.3262,3334.832,3376.80547,0.10498,-0.22196,3232.42417,3316.13087,112.24278,38.35456,62.98397,3149.06207,3243.18783,3337.31359,0.0,23.0,3203.93269,3241.71003,3474.08007,3271.43045,3226.5537,3351.16817,3423.73298,26.987,-41.995,-28.502,24.75518,24.19052,35.64235,99.7441,-64.03295,4459102.14687,58.333,45.833,3.06701,-1.94115,66.704,53.986,83.816,3145.7908,3248.8796,3351.9684,-0.1901,-0.16963,99.08636,0.029,0.029,3281.27439,3152.59697,3628.04392,3153.34659,1.785,1.92,1.973,1.836,1.85,1.905,1.92,1.943,616836.0,5.0,30660.0,3.5,236529.9,5.8,349646.1,4.6,100.6,0.6,0.4,100.2,100.6,0.6,0.3,100.2,100.8,0.8,0.4,100.3,-1.8,-2.0,0.9,-0.8,-2.7,-1.1,-1.3,-0.4,0.0,-1.9,-0.7,-1.0,-1.6,-1.2,-0.9,0.0,0.0,-0.1,0.0,0.0,-1.9,-2.3,-2.2,-0.9,-2.8,-0.9,-0.9,0.1,0.0,-2.0,119500.0,12.2,0.55,630200.0,-7.3,-0.33,3050500.0,6.3,0.57,30323.0,219008.0,398.56,1.41,1.47,1.55,1.78,1.92,SPX,5727.66,5732.93,5735.32,5698.99,5718.57,14.36,0.25,0.64,2571338.0,HSI,18573.92,19000.56,19002.05,18532.28,18247.11,753.45,4.13,2.57,6008421.0
2024-09-25,510300.SH,20240925,3.427,3.489,3.544,3.467,3.474,0.047,1.3715,32373469.37,11342949.01,1.208,000300.SH,3401.533,3403.7021,3465.4882,3393.438,3351.909,49.624,1.4805,241564255.0,356862584.94,50227779746581.0,37361339165052.0,4174669645935.0,3139219848231.0,1073459960977.0,0.77,2.25,11.59,11.62,1.24,3403.7021,3465.4882,3393.438,3401.533,3351.909,49.624,1.4805,241564255.0,356862584.94,912.75954,-2637.06878,45.14231,3261.51122,4.479,5.55,4.398,3117.62,3245.576,3373.531,141.55482,128.57615,253.50316,134.38421,-105.08943,-128.83328,28.29318,31.96117,17.20747,44.05464,0.0,6.0,102.99932,-55.89533,3262.64379,3261.34175,3511.92792,3279.20406,3300.0618,3337.01892,3377.34893,0.36112,-0.15106,3258.44091,3319.47998,109.05404,48.45449,68.65434,3153.28366,3260.04166,3366.79966,0.0,36.0,3224.79083,3245.57552,3472.64379,3273.95273,3272.65826,3349.89067,3420.66146,46.552,-36.176,-12.901,25.30465,24.41516,48.24185,143.7752,-18.86232,4483258.57237,58.333,50.0,4.41332,-0.56029,71.51,57.952,87.352,3145.7908,3305.6395,3465.4882,-0.14892,-0.16985,109.17019,20.005,20.005,3331.98266,3201.31668,3628.65106,3153.87428,1.643,1.873,1.923,1.83,1.845,1.898,1.914,1.932,616836.0,5.0,30660.0,3.5,236529.9,5.8,349646.1,4.6,100.6,0.6,0.4,100.2,100.6,0.6,0.3,100.2,100.8,0.8,0.4,100.3,-1.8,-2.0,0.9,-0.8,-2.7,-1.1,-1.3,-0.4,0.0,-1.9,-0.7,-1.0,-1.6,-1.2,-0.9,0.0,0.0,-0.1,0.0,0.0,-1.9,-2.3,-2.2,-0.9,-2.8,-0.9,-0.9,0.1,0.0,-2.0,119500.0,12.2,0.55,630200.0,-7.3,-0.33,3050500.0,6.3,0.57,30323.0,219008.0,398.56,1.46,1.53,1.61,1.83,1.97,SPX,5733.65,5722.26,5741.03,5712.06,5732.93,-10.67,-0.19,0.51,2450341.0,HSI,19592.43,19129.1,19592.43,19072.72,19000.56,128.54,0.68,2.74,6507489.0
2024-09-26,510300.SH,20240926,3.474,3.468,3.643,3.467,3.64,0.166,4.7784,44429621.41,15792061.339,1.208,000300.SH,3545.3204,3399.3188,3545.3249,3391.6772,3401.533,143.7874,4.2271,243134010.0,373983643.045,51933261622586.0,38753390629151.0,4174669645935.0,3139219848231.0,1073459960977.0,0.77,2.27,11.98,12.01,1.28,3399.3188,3545.3249,3391.6772,3545.3204,3401.533,143.7874,4.2271,243134010.0,373983643.05,3901.60962,-1871.4028,51.59171,3314.36149,6.848,9.125,8.501,3075.773,3257.575,3439.376,166.12802,149.96809,230.31596,163.37234,-71.07366,-124.54187,30.77146,34.36274,13.01297,46.85972,0.0,7.0,253.71847,11.62207,3314.03954,3288.38734,3512.194,3296.37286,3381.81467,3343.84847,3381.04061,0.50042,-0.06521,3302.57622,3328.33646,119.96656,58.6705,79.10252,3151.50691,3282.33365,3413.16039,0.0,69.0,3259.74735,3257.57485,3471.87846,3280.98374,3342.5152,3351.11625,3419.04322,75.386,-26.753,10.94,26.06518,24.78207,58.54746,313.9747,51.2453,4507571.97337,66.667,54.167,9.71653,1.60154,80.436,66.644,92.811,3145.7908,3345.55785,3545.3249,-0.0839,-0.16702,118.73384,0.001,0.001,3396.85166,3263.6418,3641.2681,3164.8405,1.608,1.838,1.918,1.825,1.836,1.891,1.906,1.926,616836.0,5.0,30660.0,3.5,236529.9,5.8,349646.1,4.6,100.6,0.6,0.4,100.2,100.6,0.6,0.3,100.2,100.8,0.8,0.4,100.3,-1.8,-2.0,0.9,-0.8,-2.7,-1.1,-1.3,-0.4,0.0,-1.9,-0.7,-1.0,-1.6,-1.2,-0.9,0.0,0.0,-0.1,0.0,0.0,-1.9,-2.3,-2.2,-0.9,-2.8,-0.9,-0.9,0.1,0.0,-2.0,119500.0,12.2,0.55,630200.0,-7.3,-0.33,3050500.0,6.3,0.57,30323.0,219008.0,398.56,1.52,1.56,1.63,1.83,1.96,SPX,5762.22,5745.37,5767.37,5721.01,5722.26,23.11,0.4,0.81,2756431.0,HSI,19302.57,19924.58,19954.06,19176.58,19129.1,795.48,4.16,4.06,7428256.0
2024-09-27,510300.SH,20240927,3.64,3.7,3.933,3.67,3.869,0.229,6.2912,25594611.61,9610052.344,1.208,000300.SH,3703.6849,3617.9203,3708.4951,3596.5833,3545.3204,158.3645,4.4669,265487774.0,466692757.482,53290784085058.0,39991218079314.0,4174670780617.0,3139221208913.0,1073461321659.0,0.85,2.47,12.29,12.33,1.31,3617.9203,3708.4951,3596.5833,3703.6849,3545.3204,158.3645,4.4669,265487774.0,466692757.48,6824.72605,-847.00831,58.21237,3380.68334,8.845,12.526,12.786,3012.076,3278.434,3544.793,195.92836,197.08312,231.28134,234.42577,-23.36019,-115.03004,39.71136,36.97921,10.73969,57.0148,0.0,8.0,418.23842,101.80895,3384.88415,3327.93949,3513.71982,3322.65105,3489.10474,3355.64639,3388.1317,0.86332,0.06171,3364.28525,3343.05601,121.93393,67.70813,85.7834,3160.41371,3319.21499,3478.01627,0.0,242.0,3311.50285,3278.43432,3471.75917,3294.13194,3443.04224,3355.12076,3419.34904,110.208,-12.977,42.127,26.86564,25.25507,67.57682,510.7333,157.26695,4534120.75077,75.0,59.722,15.99565,4.89671,85.786,73.048,95.423,3145.7908,3427.14295,3708.4951,0.00947,-0.15959,147.62554,0.855,0.899,3495.23768,3358.16953,3680.48384,3198.92521,1.401,1.661,1.761,1.822,1.835,1.887,1.902,1.923,616836.0,5.0,30660.0,3.5,236529.9,5.8,349646.1,4.6,100.6,0.6,0.4,100.2,100.6,0.6,0.3,100.2,100.8,0.8,0.4,100.3,-1.8,-2.0,0.9,-0.8,-2.7,-1.1,-1.3,-0.4,0.0,-1.9,-0.7,-1.0,-1.6,-1.2,-0.9,0.0,0.0,-0.1,0.0,0.0,-1.9,-2.3,-2.2,-0.9,-2.8,-0.9,-0.9,0.1,0.0,-2.0,119500.0,12.2,0.55,630200.0,-7.3,-0.33,3050500.0,6.3,0.57,30323.0,219008.0,398.56,1.47,1.52,1.6,1.81,1.95,SPX,5755.36,5738.17,5763.78,5727.34,5745.37,-7.2,-0.13,0.63,2317410.0,HSI,20446.74,20632.3,20743.2,20268.63,19924.58,707.72,3.55,2.38,9656093.0
